COMUNE,PRO_COM_T,Abitanti,COD_PROV,CC_UTS,den_uts,sigla
Colletorto,"070021","1779","70","0",Campobasso,CB
Montemesola,"073017","3736","73","0",Taranto,TA
Monteparano,"073018","2340","73","0",Taranto,TA
Pietramontecorvino,"071039","2612","71","0",Foggia,FG
Poggio Imperiale,"071040","2609","71","0",Foggia,FG
Rignano Garganico,"071041","1958","71","0",Foggia,FG
Rocchetta Sant'Antonio,"071042","1767","71","0",Foggia,FG
Rodi Garganico,"071043","3571","71","0",Foggia,FG
Roseto Valfortore,"071044","1054","71","0",Foggia,FG
Civitaquana,"068013","1217","68","0",Pescara,PE
Civitella Casanova,"068014","1702","68","0",Pescara,PE
Corvara,"068016","225","68","0",Pescara,PE
Cugnoli,"068017","1414","68","0",Pescara,PE
Elice,"068018","1673","68","0",Pescara,PE
Farindola,"068019","1418","68","0",Pescara,PE
Lettomanoppello,"068020","2817","68","0",Pescara,PE
Duronia,"070022","393","70","0",Campobasso,CB
Ferrazzano,"070023","3260","70","0",Campobasso,CB
Fossalto,"070024","1241","70","0",Campobasso,CB
Gambatesa,"070025","1342","70","0",Campobasso,CB
Gildone,"070026","767","70","0",Campobasso,CB
Guardialfiera,"070027","980","70","0",Campobasso,CB
Guardiaregia,"070028","734","70","0",Campobasso,CB
Roccaforzata,"073023","1806","73","0",Taranto,TA
San Marco la Catola,"071048","925","71","0",Foggia,FG
Montebello di Bertona,"068023","940","68","0",Pescara,PE
Santa Luce,"050034","1619","50","0",Pisa,PI
Fratte Rosa,"041016","913","41","0",Pesaro e Urbino,PU
Frontino,"041017","288","41","0",Pesaro e Urbino,PU
Frontone,"041018","1230","41","0",Pesaro e Urbino,PU
Gradara,"041020","4897","41","0",Pesaro e Urbino,PU
Isola del Piano,"041021","555","41","0",Pesaro e Urbino,PU
Monte San Martino,"043032","716","43","0",Macerata,MC
Muccia,"043034","865","43","0",Macerata,MC
Penna San Giovanni,"043035","997","43","0",Macerata,MC
Petriolo,"043036","1881","43","0",Macerata,MC
Pieve Torina,"043038","1357","43","0",Macerata,MC
Pioraco,"043039","1037","43","0",Macerata,MC
Poggio San Vicino,"043040","229","43","0",Macerata,MC
Sambuca Pistoiese,"047018","1535","47","0",Pistoia,PT
Chiesina Uzzanese,"047022","4507","47","0",Pistoia,PT
Abetone Cutigliano,"047023","2033","47","0",Pistoia,PT
Terricciola,"050036","4498","50","0",Pisa,PI
Lunano,"041022","1496","41","0",Pesaro e Urbino,PU
Macerata Feltria,"041023","1980","41","0",Pesaro e Urbino,PU
Mercatello sul Metauro,"041025","1321","41","0",Pesaro e Urbino,PU
Mercatino Conca,"041026","1018","41","0",Pesaro e Urbino,PU
Mombaroccio,"041027","2076","41","0",Pesaro e Urbino,PU
Mondavio,"041028","3725","41","0",Pesaro e Urbino,PU
Montecalvo in Foglia,"041030","2740","41","0",Pesaro e Urbino,PU
Monte Cerignone,"041031","653","41","0",Pesaro e Urbino,PU
Ripe San Ginesio,"043045","840","43","0",Macerata,MC
San Ginesio,"043046","3226","43","0",Macerata,MC
Sant'Angelo in Pontano,"043048","1353","43","0",Macerata,MC
Monteciccardo,"041032","1629","41","0",Pesaro e Urbino,PU
Montecopiolo,"041033","1069","41","0",Pesaro e Urbino,PU
Montefelcino,"041034","2567","41","0",Pesaro e Urbino,PU
Monte Grimano Terme,"041035","1112","41","0",Pesaro e Urbino,PU
Monte Porzio,"041038","2797","41","0",Pesaro e Urbino,PU
Peglio,"041041","659","41","0",Pesaro e Urbino,PU
Sarnano,"043049","3120","43","0",Macerata,MC
Sefro,"043050","436","43","0",Macerata,MC
Serrapetrona,"043051","916","43","0",Macerata,MC
Serravalle di Chienti,"043052","1050","43","0",Macerata,MC
Badia Tedalda,"051003","1030","51","0",Arezzo,AR
Caprese Michelangelo,"051007","1399","51","0",Arezzo,AR
Castel Focognano,"051008","3025","51","0",Arezzo,AR
Petriano,"041045","2784","41","0",Pesaro e Urbino,PU
Piandimeleto,"041047","2088","41","0",Pesaro e Urbino,PU
Pietrarubbia,"041048","624","41","0",Pesaro e Urbino,PU
Piobbico,"041049","1878","41","0",Pesaro e Urbino,PU
San Costanzo,"041051","4599","41","0",Pesaro e Urbino,PU
San Lorenzo in Campo,"041054","3254","41","0",Pesaro e Urbino,PU
Urbisaglia,"043055","2517","43","0",Macerata,MC
Ussita,"043056","390","43","0",Macerata,MC
Visso,"043057","1032","43","0",Macerata,MC
Valfornace,"043058","974","43","0",Macerata,MC
Acquasanta Terme,"044001","2635","44","0",Ascoli Piceno,AP
Firenzuola,"048018","4517","48","0",Firenze,FI
Gambassi Terme,"048020","4790","48","0",Firenze,FI
Castel San Niccolò,"051010","2603","51","0",Arezzo,AR
Castiglion Fibocchi,"051011","2125","51","0",Arezzo,AR
Chitignano,"051014","907","51","0",Arezzo,AR
Chiusi della Verna,"051015","1931","51","0",Arezzo,AR
Sant'Angelo in Vado,"041057","4006","41","0",Pesaro e Urbino,PU
Sant'Ippolito,"041058","1488","41","0",Pesaro e Urbino,PU
Sassofeltrio,"041060","1368","41","0",Pesaro e Urbino,PU
Serra Sant'Abbondio,"041061","960","41","0",Pesaro e Urbino,PU
Tavoleto,"041064","859","41","0",Pesaro e Urbino,PU
Acquaviva Picena,"044002","3701","44","0",Ascoli Piceno,AP
Appignano del Tronto,"044005","1722","44","0",Ascoli Piceno,AP
Arquata del Tronto,"044006","1059","44","0",Ascoli Piceno,AP
Carassai,"044010","1005","44","0",Ascoli Piceno,AP
Londa,"048025","1865","48","0",Firenze,FI
Marradi,"048026","3014","48","0",Firenze,FI
Lucignano,"051021","3472","51","0",Arezzo,AR
Marciano della Chiana,"051022","3414","51","0",Arezzo,AR
Montemignaio,"051023","532","51","0",Arezzo,AR
Castignano,"044012","2682","44","0",Ascoli Piceno,AP
Castorano,"044013","2305","44","0",Ascoli Piceno,AP
Colli del Tronto,"044014","3661","44","0",Ascoli Piceno,AP
Comunanza,"044015","3020","44","0",Ascoli Piceno,AP
Cossignano,"044016","900","44","0",Ascoli Piceno,AP
Force,"044021","1228","44","0",Ascoli Piceno,AP
Maltignano,"044027","2296","44","0",Ascoli Piceno,AP
Massignano,"044029","1643","44","0",Ascoli Piceno,AP
Montaione,"048027","3555","48","0",Firenze,FI
Palazzuolo sul Senio,"048031","1127","48","0",Firenze,FI
Bagnara di Romagna,"039003","2416","39","0",Ravenna,RA
Casola Valsenio,"039005","2492","39","0",Ravenna,RA
Sassocorvaro Auditore,"041071","4890","41","0",Pesaro e Urbino,PU
Agugliano,"042001","4791","42","0",Ancona,AN
Arcevia,"042003","4325","42","0",Ancona,AN
Monsampolo del Tronto,"044031","4563","44","0",Ascoli Piceno,AP
Montalto delle Marche,"044032","1981","44","0",Ascoli Piceno,AP
Montedinove,"044034","506","44","0",Ascoli Piceno,AP
Montefiore dell'Aso,"044036","2001","44","0",Ascoli Piceno,AP
Montegallo,"044038","463","44","0",Ascoli Piceno,AP
Montemonaco,"044044","558","44","0",Ascoli Piceno,AP
Offida,"044054","4893","44","0",Ascoli Piceno,AP
Palmiano,"044056","171","44","0",Ascoli Piceno,AP
Ripatransone,"044063","4142","44","0",Ascoli Piceno,AP
San Godenzo,"048039","1094","48","0",Firenze,FI
Pettorano sul Gizio,"066071","1411","66","0",L'Aquila,AQ
Pizzoli,"066072","4344","66","0",L'Aquila,AQ
Poggio Picenze,"066073","1063","66","0",L'Aquila,AQ
Prata d'Ansidonia,"066074","463","66","0",L'Aquila,AQ
Prezza,"066076","919","66","0",L'Aquila,AQ
Raiano,"066077","2707","66","0",L'Aquila,AQ
Rivisondoli,"066078","673","66","0",L'Aquila,AQ
Roccacasale,"066079","634","66","0",L'Aquila,AQ
Rocca di Botte,"066080","858","66","0",L'Aquila,AQ
Rocca di Cambio,"066081","480","66","0",L'Aquila,AQ
San Martino in Pensilis,"070069","4694","70","0",Campobasso,CB
San Massimo,"070070","819","70","0",Campobasso,CB
San Polo Matese,"070071","471","70","0",Campobasso,CB
Santa Croce di Magliano,"070072","4199","70","0",Campobasso,CB
Sant'Angelo Limosano,"070073","340","70","0",Campobasso,CB
Sant'Elia a Pianisi,"070074","1679","70","0",Campobasso,CB
Sepino,"070075","1833","70","0",Campobasso,CB
Spinete,"070076","1219","70","0",Campobasso,CB
Botrugno,"075009","2694","75","0",Lecce,LE
Cannole,"075012","1675","75","0",Lecce,LE
Caprarica di Lecce,"075013","2395","75","0",Lecce,LE
Carpignano Salentino,"075015","3726","75","0",Lecce,LE
Buonabitacolo,"065018","2509","65","0",Salerno,SA
Caggiano,"065019","2651","65","0",Salerno,SA
Calvanico,"065020","1456","65","0",Salerno,SA
Bisegna,"066011","209","66","0",L'Aquila,AQ
Bugnara,"066012","1077","66","0",L'Aquila,AQ
Cagnano Amiterno,"066013","1260","66","0",L'Aquila,AQ
Calascio,"066014","136","66","0",L'Aquila,AQ
Campo di Giove,"066015","779","66","0",L'Aquila,AQ
Campotosto,"066016","487","66","0",L'Aquila,AQ
Canistro,"066017","967","66","0",L'Aquila,AQ
Cansano,"066018","240","66","0",L'Aquila,AQ
Capestrano,"066019","874","66","0",L'Aquila,AQ
Castel di Sasso,"061024","1121","61","0",Caserta,CE
Castello del Matese,"061025","1425","61","0",Caserta,CE
Castel Morrone,"061026","3738","61","0",Caserta,CE
Cervino,"061028","4987","61","0",Caserta,CE
Ciorlano,"061030","389","61","0",Caserta,CE
Conca della Campania,"061031","1193","61","0",Caserta,CE
Dragoni,"061033","2081","61","0",Caserta,CE
Fontegreca,"061034","785","61","0",Caserta,CE
Formicola,"061035","1435","61","0",Caserta,CE
Francolise,"061036","4721","61","0",Caserta,CE
Lacco Ameno,"063038","4769","63","0",Napoli,NA
Liveri,"063040","1563","63","0",Napoli,NA
Campora,"065023","368","65","0",Salerno,SA
Cannalonga,"065024","1009","65","0",Salerno,SA
Casalbuono,"065026","1143","65","0",Salerno,SA
Casaletto Spartano,"065027","1346","65","0",Salerno,SA
Capitignano,"066021","637","66","0",L'Aquila,AQ
Caporciano,"066022","209","66","0",L'Aquila,AQ
Cappadocia,"066023","554","66","0",L'Aquila,AQ
Carapelle Calvisio,"066024","86","66","0",L'Aquila,AQ
Castel del Monte,"066026","444","66","0",L'Aquila,AQ
Castel di Ieri,"066027","303","66","0",L'Aquila,AQ
Castellafiume,"066029","1073","66","0",L'Aquila,AQ
Gallo Matese,"061038","540","61","0",Caserta,CE
Galluccio,"061039","2059","61","0",Caserta,CE
Giano Vetusto,"061040","660","61","0",Caserta,CE
Gioia Sannitica,"061041","3469","61","0",Caserta,CE
Letino,"061044","666","61","0",Caserta,CE
Liberi,"061045","1104","61","0",Caserta,CE
Caselle in Pittari,"065029","1894","65","0",Salerno,SA
Castelcivita,"065030","1564","65","0",Salerno,SA
Castelnuovo Cilento,"065032","2840","65","0",Salerno,SA
Castelnuovo di Conza,"065033","602","65","0",Salerno,SA
Castel San Lorenzo,"065035","2313","65","0",Salerno,SA
Castiglione del Genovesi,"065036","1325","65","0",Salerno,SA
Castelvecchio Calvisio,"066030","127","66","0",L'Aquila,AQ
Castelvecchio Subequo,"066031","870","66","0",L'Aquila,AQ
Cerchio,"066033","1571","66","0",L'Aquila,AQ
Civita d'Antino,"066034","966","66","0",L'Aquila,AQ
Civitella Alfedena,"066035","283","66","0",L'Aquila,AQ
Civitella Roveto,"066036","3144","66","0",L'Aquila,AQ
Cocullo,"066037","212","66","0",L'Aquila,AQ
Collarmele,"066038","871","66","0",L'Aquila,AQ
Marzano Appio,"061050","2127","61","0",Caserta,CE
Mignano Monte Lungo,"061051","3074","61","0",Caserta,CE
Pastorano,"061055","3015","61","0",Caserta,CE
Piana di Monte Verna,"061056","2256","61","0",Caserta,CE
Pietramelara,"061058","4604","61","0",Caserta,CE
Pietravairano,"061059","2912","61","0",Caserta,CE
San Paolo Bel Sito,"063069","3383","63","0",Napoli,NA
Celle di Bulgheria,"065038","1804","65","0",Salerno,SA
Ceraso,"065040","2301","65","0",Salerno,SA
Cetara,"065041","2061","65","0",Salerno,SA
Cicerale,"065042","1208","65","0",Salerno,SA
Colliano,"065043","3521","65","0",Salerno,SA
Conca dei Marini,"065044","675","65","0",Salerno,SA
Controne,"065045","806","65","0",Salerno,SA
Contursi Terme,"065046","3312","65","0",Salerno,SA
Corbara,"065047","2525","65","0",Salerno,SA
Corleto Monforte,"065048","528","65","0",Salerno,SA
Collelongo,"066039","1148","66","0",L'Aquila,AQ
Collepietro,"066040","217","66","0",L'Aquila,AQ
Corfinio,"066041","1012","66","0",L'Aquila,AQ
Fagnano Alto,"066042","380","66","0",L'Aquila,AQ
Fontecchio,"066043","310","66","0",L'Aquila,AQ
Fossa,"066044","704","66","0",L'Aquila,AQ
Gagliano Aterno,"066045","251","66","0",L'Aquila,AQ
Gioia dei Marsi,"066046","1742","66","0",L'Aquila,AQ
Goriano Sicoli,"066047","526","66","0",L'Aquila,AQ
Introdacqua,"066048","2059","66","0",L'Aquila,AQ
Pontelatone,"061061","1626","61","0",Caserta,CE
Prata Sannita,"061063","1436","61","0",Caserta,CE
Pratella,"061064","1491","61","0",Caserta,CE
Presenzano,"061065","1789","61","0",Caserta,CE
Raviscanina,"061066","1265","61","0",Caserta,CE
Riardo,"061068","2330","61","0",Caserta,CE
Rocca d'Evandro,"061069","3088","61","0",Caserta,CE
Roccamonfina,"061070","3340","61","0",Caserta,CE
Serrara Fontana,"063078","3110","63","0",Napoli,NA
Tufino,"063085","3574","63","0",Napoli,NA
Cuccaro Vetere,"065049","555","65","0",Salerno,SA
Felitto,"065051","1213","65","0",Salerno,SA
Furore,"065053","747","65","0",Salerno,SA
Futani,"065054","1126","65","0",Salerno,SA
Lecce nei Marsi,"066050","1587","66","0",L'Aquila,AQ
Lucoli,"066052","910","66","0",L'Aquila,AQ
Magliano de' Marsi,"066053","3601","66","0",L'Aquila,AQ
Roccaromana,"061071","843","61","0",Caserta,CE
Rocchetta e Croce,"061072","455","61","0",Caserta,CE
Ruviano,"061073","1729","61","0",Caserta,CE
San Gregorio Matese,"061076","912","61","0",Caserta,CE
San Pietro Infine,"061079","883","61","0",Caserta,CE
San Potito Sannitico,"061080","1959","61","0",Caserta,CE
Visciano,"063088","4362","63","0",Napoli,NA
Aiello del Sabato,"064001","4034","64","0",Avellino,AV
Altavilla Irpina,"064002","4123","64","0",Avellino,AV
Andretta,"064003","1765","64","0",Avellino,AV
Aquilonia,"064004","1580","64","0",Avellino,AV
Gioi,"065057","1190","65","0",Salerno,SA
Giungano,"065058","1306","65","0",Salerno,SA
Ispani,"065059","1001","65","0",Salerno,SA
Laureana Cilento,"065060","1191","65","0",Salerno,SA
Laurino,"065061","1376","65","0",Salerno,SA
Laurito,"065062","745","65","0",Salerno,SA
Laviano,"065063","1378","65","0",Salerno,SA
Lustra,"065064","1033","65","0",Salerno,SA
Magliano Vetere,"065065","644","65","0",Salerno,SA
Minori,"065068","2679","65","0",Salerno,SA
Moio della Civitella,"065069","1874","65","0",Salerno,SA
Massa d'Albe,"066054","1409","66","0",L'Aquila,AQ
Molina Aterno,"066055","370","66","0",L'Aquila,AQ
Montereale,"066056","2329","66","0",L'Aquila,AQ
Morino,"066057","1388","66","0",L'Aquila,AQ
Navelli,"066058","531","66","0",L'Aquila,AQ
Ocre,"066059","1126","66","0",L'Aquila,AQ
Ofena,"066060","445","66","0",L'Aquila,AQ
Opi,"066061","393","66","0",L'Aquila,AQ
Oricola,"066062","1272","66","0",L'Aquila,AQ
Santa Maria la Fossa,"061084","2597","61","0",Caserta,CE
Sant'Angelo d'Alife,"061086","2193","61","0",Caserta,CE
Tora e Piccilli,"061093","839","61","0",Caserta,CE
Bagnoli Irpino,"064009","3111","64","0",Avellino,AV
Baiano,"064010","4616","64","0",Avellino,AV
Bisaccia,"064011","3719","64","0",Avellino,AV
Bonito,"064012","2320","64","0",Avellino,AV
Cairano,"064013","297","64","0",Avellino,AV
Calabritto,"064014","2314","64","0",Avellino,AV
Montano Antilia,"065070","1912","65","0",Salerno,SA
Montecorice,"065071","2631","65","0",Salerno,SA
Monteforte Cilento,"065074","536","65","0",Salerno,SA
Monte San Giacomo,"065075","1507","65","0",Salerno,SA
Morigerati,"065077","623","65","0",Salerno,SA
Castelliri,"060020","3332","60","0",Frosinone,FR
Castelnuovo Parano,"060021","870","60","0",Frosinone,FR
Castrocielo,"060022","3911","60","0",Frosinone,FR
Castro dei Volsci,"060023","4640","60","0",Frosinone,FR
Colfelice,"060027","1868","60","0",Frosinone,FR
Valle Agricola,"061096","804","61","0",Caserta,CE
Valle di Maddaloni,"061097","2697","61","0",Caserta,CE
Falciano del Massico,"061101","3492","61","0",Caserta,CE
Amorosi,"062002","2702","62","0",Benevento,BN
Calitri,"064015","4453","64","0",Avellino,AV
Candida,"064016","1105","64","0",Avellino,AV
Caposele,"064017","3370","64","0",Avellino,AV
Capriglia Irpina,"064018","2340","64","0",Avellino,AV
Carife,"064019","1357","64","0",Avellino,AV
Casalbore,"064020","1693","64","0",Avellino,AV
Cassano Irpino,"064021","918","64","0",Avellino,AV
Castel Baronia,"064022","1096","64","0",Avellino,AV
Castelfranci,"064023","1924","64","0",Avellino,AV
Castelvetere sul Calore,"064024","1564","64","0",Avellino,AV
Cesinali,"064026","2631","64","0",Avellino,AV
Novi Velia,"065080","2321","65","0",Salerno,SA
Ogliastro Cilento,"065081","2270","65","0",Salerno,SA
Oliveto Citra,"065083","3702","65","0",Salerno,SA
Omignano,"065084","1646","65","0",Salerno,SA
Orria,"065085","1022","65","0",Salerno,SA
Ottati,"065086","644","65","0",Salerno,SA
Palomonte,"065089","3904","65","0",Salerno,SA
Albi,"079002","870","79","0",Catanzaro,CZ
Amaroni,"079003","1773","79","0",Catanzaro,CZ
Amato,"079004","796","79","0",Catanzaro,CZ
Andali,"079005","690","79","0",Catanzaro,CZ
Argusto,"079007","482","79","0",Catanzaro,CZ
Castronovo di Sicilia,"082025","2944","82","0",Palermo,PA
Cefalà Diana,"082026","997","82","0",Palermo,PA
Chiusa Sclafani,"082029","2682","82","0",Palermo,PA
Ciminna,"082030","3560","82","0",Palermo,PA
Badolato,"079008","2912","79","0",Catanzaro,CZ
Belcastro,"079009","1271","79","0",Catanzaro,CZ
Caraffa di Catanzaro,"079017","1793","79","0",Catanzaro,CZ
Cardinale,"079018","1975","79","0",Catanzaro,CZ
Carlopoli,"079020","1467","79","0",Catanzaro,CZ
Maropati,"080046","1419","80","0",Reggio di Calabria,RC
Martone,"080047","510","80","0",Reggio di Calabria,RC
Melicuccà,"080048","863","80","0",Reggio di Calabria,RC
Melicucco,"080049","4982","80","0",Reggio di Calabria,RC
Molochio,"080051","2392","80","0",Reggio di Calabria,RC
Monasterace,"080052","3627","80","0",Reggio di Calabria,RC
Mirto,"083051","927","83","0",Messina,ME
Mistretta,"083052","4554","83","0",Messina,ME
Moio Alcantara,"083053","687","83","0",Messina,ME
Monforte San Giorgio,"083054","2634","83","0",Messina,ME
Mongiuffi Melia,"083055","564","83","0",Messina,ME
Montagnareale,"083056","1489","83","0",Messina,ME
Montalbano Elicona,"083057","2118","83","0",Messina,ME
Motta Camastra,"083058","819","83","0",Messina,ME
Motta d'Affermo,"083059","685","83","0",Messina,ME
Naso,"083060","3623","83","0",Messina,ME
Collesano,"082032","3858","82","0",Palermo,PA
Contessa Entellina,"082033","1608","82","0",Palermo,PA
Cenadi,"079024","518","79","0",Catanzaro,CZ
Centrache,"079025","378","79","0",Catanzaro,CZ
Cerva,"079027","1152","79","0",Catanzaro,CZ
Cicala,"079030","909","79","0",Catanzaro,CZ
Conflenti,"079033","1352","79","0",Catanzaro,CZ
Cortale,"079034","1976","79","0",Catanzaro,CZ
Palizzi,"080056","2313","80","0",Reggio di Calabria,RC
Pazzano,"080058","520","80","0",Reggio di Calabria,RC
Placanica,"080059","1111","80","0",Reggio di Calabria,RC
Platì,"080060","3768","80","0",Reggio di Calabria,RC
Portigliola,"080062","1114","80","0",Reggio di Calabria,RC
Nizza di Sicilia,"083061","3628","83","0",Messina,ME
Novara di Sicilia,"083062","1251","83","0",Messina,ME
Oliveri,"083063","2105","83","0",Messina,ME
Pagliara,"083065","1139","83","0",Messina,ME
Pettineo,"083067","1274","83","0",Messina,ME
Piraino,"083068","3868","83","0",Messina,ME
Raccuja,"083069","924","83","0",Messina,ME
Reitano,"083070","749","83","0",Messina,ME
Roccafiorita,"083071","187","83","0",Messina,ME
Roccalumera,"083072","4073","83","0",Messina,ME
Geraci Siculo,"082037","1765","82","0",Palermo,PA
Giardinello,"082038","2306","82","0",Palermo,PA
Giuliana,"082039","1802","82","0",Palermo,PA
Godrano,"082040","1122","82","0",Palermo,PA
Gratteri,"082041","905","82","0",Palermo,PA
Isnello,"082042","1418","82","0",Palermo,PA
Lascari,"082044","3647","82","0",Palermo,PA
Cropani,"079036","4790","79","0",Catanzaro,CZ
Decollatura,"079043","3039","79","0",Catanzaro,CZ
Falerna,"079047","3907","79","0",Catanzaro,CZ
Feroleto Antico,"079048","2014","79","0",Catanzaro,CZ
Fossato Serralta,"079052","581","79","0",Catanzaro,CZ
Gagliato,"079055","447","79","0",Catanzaro,CZ
Gasperina,"079056","2036","79","0",Catanzaro,CZ
Riace,"080064","2142","80","0",Reggio di Calabria,RC
Roccaforte del Greco,"080066","404","80","0",Reggio di Calabria,RC
Roccavaldina,"083073","1056","83","0",Messina,ME
Roccella Valdemone,"083074","597","83","0",Messina,ME
Rodì Milici,"083075","1986","83","0",Messina,ME
